event_id,customer_id,event_time,event_type,amount,currency,payment_method,failure_reason,attempt_count,successful_payments,failed_payments,customer_age_days,customer_lifetime_value,days_since_last_payment,checkout_duration_seconds,prior_recovery_rate,intervention,recovered,recovered_amount
EVT-010062,CUS-101588,2026-06-08T03:45:00+00:00,payment.degraded,7231.46,INR,card,systemic_degradation,2,3,0,954,241619.2,16.32,166.4,0.676,REMINDER,1,7231.46
EVT-006953,CUS-101097,2026-06-08T04:06:00+00:00,payment.failed,1231.49,INR,card,bank_decline,2,2,3,1032,1785.29,82.76,309.9,0.778,PAYMENT_LINK,0,0
EVT-004730,CUS-100212,2026-06-08T04:31:00+00:00,payment.failed,14004.46,INR,netbanking,network_error,3,1,3,1339,220371.96,31.72,679.5,0.206,PAYMENT_LINK,0,0
EVT-002005,CUS-101093,2026-06-08T04:45:00+00:00,payment.failed,12736.9,INR,netbanking,repeated_failure,0,1,4,41,205673.97,56.29,216.5,0.423,RETRY,0,0
EVT-005260,CUS-100128,2026-06-08T04:52:00+00:00,payment.failed,3878.31,INR,wallet,repeated_failure,2,3,0,496,24691.03,61.11,497.2,0.598,RETRY,1,3878.31
EVT-007072,CUS-100488,2026-06-08T04:52:00+00:00,subscription.failed,6095.27,INR,netbanking,bank_decline,3,3,3,1169,9470.06,25.64,100.4,0.701,PAYMENT_LINK,0,0
EVT-003426,CUS-101360,2026-06-08T05:23:00+00:00,checkout.abandoned,6905.69,INR,wallet,customer_abandonment,0,1,0,486,149113.32,42.84,412.6,0.903,REMINDER,0,0
EVT-007640,CUS-101156,2026-06-08T05:28:00+00:00,payment.failed,3022.93,INR,card,expired_method,3,2,0,388,24821.9,99.69,284.8,0.234,ALTERNATIVE_METHOD,0,0
EVT-007808,CUS-101341,2026-06-08T06:05:00+00:00,checkout.abandoned,3737.66,INR,wallet,customer_abandonment,0,3,1,548,211514.9,113.45,392.9,0.42,REMINDER,0,0
EVT-000631,CUS-100508,2026-06-08T06:16:00+00:00,checkout.abandoned,1588.37,INR,upi,customer_abandonment,0,0,4,461,173783.2,49.19,145.7,0.0,STOP,0,0
EVT-004901,CUS-100705,2026-06-08T06:29:00+00:00,payment.degraded,3020.91,INR,netbanking,systemic_degradation,0,3,1,672,63994.67,25.37,621.5,0.111,PAYMENT_LINK,0,0
EVT-011791,CUS-101626,2026-06-08T06:59:00+00:00,checkout.abandoned,6467.41,INR,netbanking,customer_abandonment,1,6,6,660,77106.17,116.36,357.8,0.686,PAYMENT_LINK,1,6467.41
EVT-010146,CUS-102145,2026-06-08T07:23:00+00:00,checkout.abandoned,2192.91,INR,netbanking,customer_abandonment,1,2,4,1261,221482.27,72.52,31.9,0.167,ALTERNATIVE_METHOD,0,0
EVT-002106,CUS-102739,2026-06-08T07:33:00+00:00,subscription.failed,13358.84,INR,wallet,bank_decline,1,2,0,1241,148379.96,55.87,848.0,0.535,PAYMENT_LINK,1,13358.84
EVT-006335,CUS-100720,2026-06-08T07:34:00+00:00,payment.failed,7019.39,INR,upi,repeated_failure,3,0,4,1025,246941.97,95.55,708.7,0.0,STOP,0,0
EVT-001782,CUS-101406,2026-06-08T08:02:00+00:00,checkout.abandoned,1722.0,INR,upi,customer_abandonment,1,0,2,876,76554.81,75.49,508.4,0.0,REMINDER,0,0
EVT-006516,CUS-100369,2026-06-08T08:20:00+00:00,payment.failed,934.95,INR,upi,insufficient_balance,2,0,4,1302,133779.15,50.9,690.5,0.0,STOP,0,0
EVT-000562,CUS-100073,2026-06-08T08:51:00+00:00,checkout.abandoned,5554.47,INR,netbanking,customer_abandonment,1,0,1,1187,8837.87,57.89,791.9,0.0,RETRY,0,0
EVT-002345,CUS-102410,2026-06-08T09:00:00+00:00,invoice.overdue,11002.86,INR,wallet,invoice_delay,1,1,3,324,20236.45,61.19,602.0,0.232,RETRY,1,11002.86
EVT-010042,CUS-100189,2026-06-08T09:28:00+00:00,payment.failed,1239.79,INR,card,repeated_failure,3,5,3,799,74666.25,13.9,400.3,0.033,STOP,0,0
EVT-004846,CUS-100794,2026-06-08T09:44:00+00:00,payment.failed,10051.29,INR,card,insufficient_balance,1,2,4,422,27093.1,30.9,79.7,0.489,ALTERNATIVE_METHOD,0,0
EVT-009779,CUS-102651,2026-06-08T09:45:00+00:00,payment.failed,2828.22,INR,upi,transient_failure,0,6,4,1235,6739.17,18.07,429.8,0.836,RETRY,1,2828.22
EVT-001182,CUS-101385,2026-06-08T10:30:00+00:00,checkout.abandoned,5012.69,INR,upi,customer_abandonment,0,0,1,216,129691.78,53.66,870.5,0.0,WAIT,0,0
EVT-006985,CUS-102452,2026-06-08T12:00:00+00:00,invoice.overdue,2016.82,INR,netbanking,invoice_delay,2,3,3,746,248313.75,114.11,846.7,0.083,PAYMENT_LINK,0,0
EVT-000271,CUS-102935,2026-06-08T12:04:00+00:00,invoice.overdue,2481.64,INR,netbanking,invoice_delay,0,0,2,1207,220537.99,72.41,251.1,0.0,STOP,1,2481.64
EVT-000516,CUS-100969,2026-06-08T12:10:00+00:00,subscription.failed,6107.1,INR,wallet,bank_decline,2,0,0,973,96574.87,41.29,324.4,0.0,RETRY,1,6107.1
EVT-005465,CUS-100073,2026-06-08T13:57:00+00:00,subscription.failed,1602.68,INR,netbanking,expired_method,0,2,3,1187,8837.87,45.7,223.7,0.752,RETRY,1,1602.68
EVT-002320,CUS-101214,2026-06-08T14:04:00+00:00,payment.failed,1606.22,INR,netbanking,network_error,1,1,2,1345,235274.07,51.91,440.7,0.299,RETRY,0,0
EVT-006385,CUS-102545,2026-06-08T14:29:00+00:00,payment.failed,30081.26,INR,netbanking,expired_method,1,2,1,1237,49163.29,40.09,653.0,0.823,REMINDER,0,0
EVT-007946,CUS-102898,2026-06-08T14:50:00+00:00,subscription.failed,9466.16,INR,card,expired_method,3,1,1,756,120142.3,70.96,610.4,0.381,STOP,0,0
EVT-006730,CUS-101933,2026-06-08T14:51:00+00:00,payment.failed,2015.61,INR,upi,insufficient_balance,1,4,0,530,200760.33,114.29,237.9,0.941,PAYMENT_LINK,1,2015.61
EVT-008287,CUS-100275,2026-06-08T15:13:00+00:00,payment.degraded,8310.03,INR,netbanking,systemic_degradation,1,5,4,577,100856.11,46.48,134.0,0.368,ALTERNATIVE_METHOD,1,8310.03
EVT-008369,CUS-101847,2026-06-08T16:03:00+00:00,payment.failed,4634.87,INR,upi,insufficient_balance,0,3,4,577,199249.04,112.24,419.7,0.193,RETRY,0,0
EVT-009717,CUS-101914,2026-06-08T17:50:00+00:00,checkout.abandoned,3968.14,INR,upi,customer_abandonment,1,2,6,393,22404.93,36.48,415.5,0.489,HUMAN_REVIEW,0,0
EVT-001760,CUS-101397,2026-06-08T18:24:00+00:00,payment.failed,1695.58,INR,wallet,repeated_failure,1,0,4,197,111727.84,10.36,565.4,0.0,STOP,0,0
EVT-000164,CUS-101602,2026-06-08T18:40:00+00:00,invoice.overdue,8285.64,INR,card,invoice_delay,1,0,4,1077,139782.75,27.3,531.3,0.0,STOP,1,8285.64
EVT-001006,CUS-100729,2026-06-08T19:03:00+00:00,invoice.overdue,1354.42,INR,netbanking,invoice_delay,1,0,3,506,115231.34,41.7,181.1,0.0,PAYMENT_LINK,1,1354.42
EVT-004083,CUS-101904,2026-06-08T19:50:00+00:00,payment.failed,5014.06,INR,netbanking,network_error,1,1,2,395,26419.67,34.92,844.9,0.592,STOP,0,0
EVT-009578,CUS-100484,2026-06-08T19:52:00+00:00,invoice.overdue,3290.63,INR,wallet,invoice_delay,2,1,0,654,81631.05,111.9,835.0,0.169,STOP,0,0
EVT-005455,CUS-100005,2026-06-08T20:13:00+00:00,checkout.abandoned,6318.31,INR,netbanking,customer_abandonment,1,1,3,902,245197.38,76.23,257.7,0.08,PAYMENT_LINK,0,0
EVT-000861,CUS-102799,2026-06-08T20:42:00+00:00,checkout.abandoned,3456.28,INR,wallet,customer_abandonment,0,1,3,146,241658.36,45.12,464.3,0.457,PAYMENT_LINK,1,3456.28
EVT-004551,CUS-101077,2026-06-08T20:48:00+00:00,payment.failed,4792.7,INR,card,expired_method,1,1,3,200,231962.02,113.29,28.6,0.534,PAYMENT_LINK,0,0
EVT-003319,CUS-100612,2026-06-08T20:56:00+00:00,payment.degraded,1054.77,INR,wallet,systemic_degradation,0,2,2,602,86787.61,20.38,820.5,0.795,RETRY,1,1054.77
EVT-004356,CUS-102816,2026-06-08T21:23:00+00:00,payment.failed,4149.37,INR,wallet,expired_method,1,1,5,1068,17313.3,112.99,728.3,0.701,STOP,0,0
EVT-007999,CUS-100821,2026-06-08T22:21:00+00:00,payment.degraded,3273.16,INR,card,systemic_degradation,3,2,4,424,57112.29,79.69,233.5,0.931,REMINDER,0,0
EVT-005495,CUS-101616,2026-06-08T22:45:00+00:00,subscription.failed,1802.56,INR,wallet,bank_decline,3,2,1,888,56522.8,2.38,583.8,0.825,REMINDER,0,0
EVT-001113,CUS-100453,2026-06-08T23:30:00+00:00,invoice.overdue,8997.49,INR,upi,invoice_delay,0,0,4,194,183622.51,71.47,635.2,0.0,RETRY,1,8997.49
EVT-002325,CUS-102506,2026-06-09T01:31:00+00:00,subscription.failed,6557.26,INR,netbanking,expired_method,2,1,0,602,231952.66,15.35,556.3,0.095,PAYMENT_LINK,0,0
EVT-009203,CUS-102308,2026-06-09T01:59:00+00:00,payment.failed,3128.57,INR,card,transient_failure,1,3,2,583,161031.58,7.91,453.8,0.202,PAYMENT_LINK,1,3128.57
EVT-000552,CUS-100906,2026-06-09T02:10:00+00:00,subscription.failed,5269.88,INR,wallet,expired_method,0,0,3,898,104511.01,87.7,667.7,0.0,PAYMENT_LINK,0,0
EVT-005057,CUS-101728,2026-06-09T02:16:00+00:00,checkout.abandoned,4593.59,INR,card,customer_abandonment,1,0,4,879,77175.58,119.52,82.1,0.0,WAIT,1,4593.59
EVT-003923,CUS-102548,2026-06-09T02:17:00+00:00,payment.failed,2678.31,INR,wallet,insufficient_balance,0,3,1,286,238855.14,65.72,403.2,0.697,REMINDER,1,2678.31
EVT-009383,CUS-100529,2026-06-09T02:25:00+00:00,checkout.abandoned,4521.93,INR,upi,customer_abandonment,0,1,3,525,202562.46,67.91,414.8,0.365,PAYMENT_LINK,0,0
EVT-009274,CUS-100356,2026-06-09T03:39:00+00:00,subscription.failed,1757.86,INR,netbanking,expired_method,1,1,0,1235,183285.72,34.82,209.6,0.785,STOP,1,1757.86
EVT-011577,CUS-102306,2026-06-09T03:52:00+00:00,checkout.abandoned,2283.84,INR,netbanking,customer_abandonment,1,6,4,343,94658.45,85.92,811.2,0.298,ALTERNATIVE_METHOD,1,2283.84
EVT-000702,CUS-102395,2026-06-09T05:03:00+00:00,payment.degraded,7993.02,INR,wallet,systemic_degradation,1,0,0,1356,215580.9,19.87,639.3,0.0,REMINDER,0,0
EVT-006846,CUS-100806,2026-06-09T05:06:00+00:00,subscription.failed,5870.83,INR,card,bank_decline,0,2,3,1080,132233.18,46.01,384.0,0.636,REMINDER,1,5870.83
EVT-003939,CUS-102023,2026-06-09T05:07:00+00:00,payment.failed,4688.3,INR,netbanking,transient_failure,0,1,3,966,100765.25,26.38,743.7,0.22,WAIT,1,4688.3
EVT-000110,CUS-100018,2026-06-09T05:17:00+00:00,checkout.abandoned,13642.49,INR,netbanking,customer_abandonment,1,0,2,159,20199.23,41.63,51.8,0.0,RETRY,0,0
EVT-005236,CUS-102090,2026-06-09T06:10:00+00:00,payment.degraded,2605.21,INR,upi,systemic_degradation,0,4,0,189,116093.43,37.36,35.9,0.376,ALTERNATIVE_METHOD,1,2605.21
EVT-005315,CUS-102149,2026-06-09T06:40:00+00:00,payment.failed,2749.4,INR,netbanking,insufficient_balance,0,1,2,688,7990.78,59.6,380.9,0.751,ALTERNATIVE_METHOD,0,0
EVT-007076,CUS-102151,2026-06-09T07:00:00+00:00,payment.failed,1094.89,INR,upi,repeated_failure,2,4,1,875,143427.04,116.56,703.2,0.364,RETRY,0,0
EVT-005657,CUS-102865,2026-06-09T07:08:00+00:00,checkout.abandoned,630.42,INR,card,customer_abandonment,1,0,2,998,15281.69,110.24,112.9,0.0,ALTERNATIVE_METHOD,0,0
EVT-011451,CUS-102079,2026-06-09T07:19:00+00:00,payment.failed,5745.66,INR,netbanking,bank_decline,1,2,2,26,187904.42,98.5,264.2,0.474,REMINDER,0,0
EVT-002916,CUS-100285,2026-06-09T07:52:00+00:00,payment.degraded,2190.27,INR,upi,systemic_degradation,3,0,4,77,97746.78,6.59,626.9,0.0,STOP,0,0
EVT-009412,CUS-102438,2026-06-09T07:54:00+00:00,payment.failed,5565.37,INR,netbanking,bank_decline,1,0,1,1171,200163.27,77.62,781.6,0.584,WAIT,0,0
EVT-004989,CUS-102430,2026-06-09T08:13:00+00:00,payment.failed,3648.44,INR,card,insufficient_balance,1,1,5,1089,13346.3,10.07,771.1,0.625,STOP,0,0
EVT-000666,CUS-100830,2026-06-09T08:35:00+00:00,payment.failed,4246.5,INR,wallet,repeated_failure,1,0,0,155,68892.33,65.53,480.4,0.0,STOP,0,0
EVT-000047,CUS-101927,2026-06-09T09:23:00+00:00,subscription.failed,1828.38,INR,netbanking,transient_failure,2,0,3,872,155492.03,103.12,423.7,0.0,STOP,0,0
EVT-007509,CUS-102139,2026-06-09T09:26:00+00:00,invoice.overdue,4586.28,INR,wallet,invoice_delay,1,2,1,393,62401.19,115.42,599.0,0.074,WAIT,0,0
EVT-011811,CUS-102343,2026-06-09T09:27:00+00:00,subscription.failed,1656.27,INR,card,expired_method,3,6,0,864,215000.35,119.97,644.2,0.477,HUMAN_REVIEW,1,1656.27
EVT-006116,CUS-100624,2026-06-09T09:28:00+00:00,subscription.failed,3504.69,INR,wallet,bank_decline,1,5,6,388,156752.83,116.04,173.3,0.704,REMINDER,1,3504.69
EVT-001498,CUS-102403,2026-06-09T09:31:00+00:00,payment.failed,8518.8,INR,netbanking,network_error,1,0,1,537,48560.11,13.09,206.7,0.0,RETRY,0,0
EVT-010932,CUS-100394,2026-06-09T09:41:00+00:00,payment.failed,38723.6,INR,upi,expired_method,1,3,0,159,110430.41,110.43,96.5,0.109,PAYMENT_LINK,1,38723.6
EVT-005144,CUS-101649,2026-06-09T09:59:00+00:00,payment.failed,14206.89,INR,card,network_error,2,1,4,586,212641.7,88.48,852.4,0.458,REMINDER,0,0
EVT-007500,CUS-102225,2026-06-09T10:02:00+00:00,payment.failed,2140.58,INR,wallet,repeated_failure,1,1,1,79,109065.48,21.0,893.6,0.525,RETRY,1,2140.58
EVT-008836,CUS-102406,2026-06-09T10:43:00+00:00,checkout.abandoned,5453.46,INR,netbanking,customer_abandonment,0,5,4,253,165584.51,35.82,681.2,0.031,RETRY,1,5453.46
EVT-004006,CUS-100382,2026-06-09T10:48:00+00:00,checkout.abandoned,4493.21,INR,upi,customer_abandonment,1,2,3,784,165337.15,117.34,478.3,0.683,PAYMENT_LINK,1,4493.21
EVT-005640,CUS-102371,2026-06-09T11:00:00+00:00,payment.failed,9227.03,INR,upi,insufficient_balance,3,2,5,1245,93065.78,41.67,105.1,0.294,STOP,0,0
EVT-002427,CUS-101702,2026-06-09T11:11:00+00:00,payment.degraded,1662.07,INR,upi,systemic_degradation,2,1,5,394,68355.06,73.44,247.8,0.78,WAIT,0,0
EVT-002893,CUS-101055,2026-06-09T11:56:00+00:00,checkout.abandoned,6952.51,INR,wallet,customer_abandonment,1,0,2,1025,33373.87,10.21,94.8,0.0,RETRY,0,0
EVT-001281,CUS-102306,2026-06-09T12:43:00+00:00,subscription.failed,5548.95,INR,netbanking,transient_failure,3,2,0,343,94658.45,98.6,835.2,0.842,RETRY,1,5548.95
EVT-007968,CUS-100534,2026-06-09T13:02:00+00:00,checkout.abandoned,10570.66,INR,upi,customer_abandonment,1,4,6,716,196921.84,111.06,440.2,0.865,PAYMENT_LINK,0,0
EVT-005492,CUS-102398,2026-06-09T13:44:00+00:00,checkout.abandoned,1259.58,INR,netbanking,customer_abandonment,1,1,5,69,93691.74,104.22,626.6,0.339,STOP,0,0
EVT-002745,CUS-102317,2026-06-09T13:47:00+00:00,payment.failed,6604.92,INR,wallet,insufficient_balance,2,0,3,314,86016.8,36.35,241.2,0.0,STOP,0,0
EVT-004938,CUS-100583,2026-06-09T14:02:00+00:00,payment.failed,2004.13,INR,card,insufficient_balance,3,2,6,117,127035.02,55.26,663.0,0.082,STOP,0,0
EVT-002241,CUS-102311,2026-06-09T14:18:00+00:00,checkout.abandoned,34684.49,INR,upi,customer_abandonment,1,2,6,856,147682.32,104.31,392.4,0.442,ALTERNATIVE_METHOD,0,0
EVT-011508,CUS-100385,2026-06-09T14:41:00+00:00,invoice.overdue,7831.29,INR,upi,invoice_delay,0,3,7,1271,189482.05,79.38,201.0,0.021,REMINDER,0,0
EVT-007515,CUS-101557,2026-06-09T14:44:00+00:00,payment.degraded,8348.75,INR,card,systemic_degradation,1,2,1,249,214894.1,64.58,884.5,0.399,PAYMENT_LINK,1,8348.75
EVT-005902,CUS-100373,2026-06-09T15:19:00+00:00,payment.failed,1205.35,INR,upi,insufficient_balance,3,2,4,1163,141485.45,12.09,167.0,0.204,STOP,0,0
EVT-002435,CUS-102449,2026-06-09T15:31:00+00:00,payment.failed,10211.56,INR,netbanking,transient_failure,3,1,0,769,60347.53,69.72,408.1,0.7,PAYMENT_LINK,0,0
EVT-003036,CUS-102138,2026-06-09T15:44:00+00:00,payment.failed,3524.24,INR,netbanking,network_error,3,2,3,470,61162.52,39.53,98.0,0.74,HUMAN_REVIEW,0,0
EVT-004149,CUS-101306,2026-06-09T16:02:00+00:00,payment.failed,5000.21,INR,netbanking,transient_failure,0,0,3,163,6362.98,117.58,264.3,0.0,REMINDER,0,0
EVT-005205,CUS-101818,2026-06-09T17:08:00+00:00,subscription.failed,2232.07,INR,card,bank_decline,2,0,3,439,98346.59,110.26,539.5,0.461,STOP,0,0
EVT-008371,CUS-100180,2026-06-09T17:18:00+00:00,payment.failed,13262.75,INR,upi,expired_method,0,4,5,543,102579.51,82.69,449.4,0.234,PAYMENT_LINK,1,13262.75
EVT-003560,CUS-100514,2026-06-09T17:19:00+00:00,payment.failed,2312.6,INR,wallet,insufficient_balance,1,0,1,1050,105477.25,70.43,535.3,0.718,HUMAN_REVIEW,1,2312.6
EVT-004209,CUS-102684,2026-06-09T17:40:00+00:00,payment.failed,9858.81,INR,wallet,network_error,1,0,3,412,121037.36,33.23,404.1,0.0,ALTERNATIVE_METHOD,0,0
EVT-000089,CUS-101403,2026-06-09T19:07:00+00:00,checkout.abandoned,1536.95,INR,wallet,customer_abandonment,1,0,3,1185,36688.83,16.8,253.4,0.0,WAIT,0,0
EVT-006930,CUS-100903,2026-06-09T19:32:00+00:00,payment.failed,5837.08,INR,card,insufficient_balance,0,2,5,1337,24078.64,49.04,457.7,0.058,WAIT,0,0
EVT-001128,CUS-100584,2026-06-09T19:36:00+00:00,payment.failed,2588.92,INR,netbanking,repeated_failure,1,0,2,194,233029.34,0.72,875.7,0.0,STOP,0,0
EVT-008399,CUS-100073,2026-06-09T20:14:00+00:00,subscription.failed,11309.59,INR,netbanking,transient_failure,3,0,1,1187,8837.87,81.98,172.4,0.092,REMINDER,0,0
EVT-011466,CUS-102160,2026-06-09T20:40:00+00:00,payment.failed,7663.64,INR,upi,repeated_failure,3,2,5,730,200720.16,16.39,247.3,0.825,STOP,1,7663.64
EVT-005692,CUS-102505,2026-06-09T21:11:00+00:00,payment.failed,2346.22,INR,wallet,expired_method,3,1,1,514,156906.49,15.51,683.7,0.502,STOP,0,0
EVT-006547,CUS-102106,2026-06-09T21:29:00+00:00,payment.failed,7807.26,INR,card,repeated_failure,3,2,0,444,172294.09,95.45,95.2,0.157,RETRY,1,7807.26
EVT-009511,CUS-100411,2026-06-09T21:36:00+00:00,payment.failed,6828.57,INR,netbanking,repeated_failure,2,0,0,1218,52173.86,100.96,737.5,0.0,STOP,0,0
EVT-009424,CUS-102111,2026-06-09T22:25:00+00:00,payment.failed,4897.04,INR,wallet,expired_method,2,2,2,700,11706.78,3.64,525.9,0.389,ALTERNATIVE_METHOD,0,0
EVT-011100,CUS-100531,2026-06-09T23:16:00+00:00,checkout.abandoned,8314.02,INR,upi,customer_abandonment,1,3,3,278,221072.47,35.19,64.8,0.839,PAYMENT_LINK,1,8314.02
EVT-008763,CUS-100523,2026-06-09T23:18:00+00:00,checkout.abandoned,1164.85,INR,card,customer_abandonment,0,3,3,1370,239287.38,40.92,164.5,0.377,RETRY,1,1164.85
EVT-004109,CUS-102223,2026-06-09T23:22:00+00:00,checkout.abandoned,9771.34,INR,upi,customer_abandonment,0,1,2,357,241334.76,35.18,883.0,0.244,PAYMENT_LINK,0,0
EVT-011210,CUS-102717,2026-06-09T23:53:00+00:00,subscription.failed,1713.67,INR,netbanking,insufficient_balance,0,6,3,547,119397.77,54.29,813.7,0.455,PAYMENT_LINK,1,1713.67
EVT-011510,CUS-101522,2026-06-09T23:55:00+00:00,subscription.failed,1964.05,INR,netbanking,expired_method,1,0,0,559,230312.85,74.73,183.7,0.284,STOP,0,0
EVT-006259,CUS-101715,2026-06-10T00:09:00+00:00,payment.failed,2582.19,INR,netbanking,transient_failure,1,0,2,227,6009.24,66.08,562.8,0.457,RETRY,0,0
EVT-006836,CUS-101730,2026-06-10T00:32:00+00:00,payment.failed,12338.33,INR,netbanking,network_error,0,4,6,845,246939.79,20.6,90.0,0.674,ALTERNATIVE_METHOD,1,12338.33
EVT-004803,CUS-102553,2026-06-10T01:22:00+00:00,payment.failed,1753.04,INR,upi,insufficient_balance,3,2,6,1119,176162.54,108.24,127.5,0.783,STOP,0,0
EVT-002788,CUS-102190,2026-06-10T01:36:00+00:00,payment.failed,27420.2,INR,card,network_error,0,4,2,452,210294.77,2.8,457.2,0.169,STOP,1,27420.2
EVT-009655,CUS-100972,2026-06-10T01:39:00+00:00,payment.failed,4856.39,INR,upi,transient_failure,1,0,0,200,187479.64,70.53,60.7,0.087,PAYMENT_LINK,1,4856.39
EVT-008456,CUS-100126,2026-06-10T02:22:00+00:00,payment.failed,8241.35,INR,netbanking,transient_failure,0,0,4,699,126246.25,20.47,584.9,0.12,STOP,1,8241.35
EVT-008732,CUS-101007,2026-06-10T02:42:00+00:00,subscription.failed,6587.09,INR,card,insufficient_balance,2,1,2,363,221205.78,5.21,825.5,0.858,REMINDER,1,6587.09
EVT-000161,CUS-100750,2026-06-10T03:07:00+00:00,payment.failed,3668.93,INR,upi,transient_failure,3,0,1,919,3536.6,9.48,209.7,0.0,STOP,0,0
EVT-002776,CUS-101029,2026-06-10T03:40:00+00:00,payment.failed,17502.78,INR,upi,insufficient_balance,1,1,5,968,27523.06,25.87,729.5,0.094,STOP,0,0
EVT-000381,CUS-101793,2026-06-10T05:01:00+00:00,payment.failed,3149.18,INR,card,expired_method,1,0,4,1255,127837.77,18.08,749.9,0.0,STOP,0,0
EVT-006774,CUS-101622,2026-06-10T06:26:00+00:00,checkout.abandoned,1527.39,INR,card,customer_abandonment,0,3,1,274,246839.28,72.08,653.7,0.524,RETRY,1,1527.39
EVT-005488,CUS-100969,2026-06-10T06:45:00+00:00,payment.failed,2604.88,INR,wallet,repeated_failure,0,4,7,973,96574.87,78.18,333.5,0.465,STOP,0,0
EVT-002570,CUS-100875,2026-06-10T07:26:00+00:00,payment.failed,25005.87,INR,wallet,insufficient_balance,2,1,3,404,138963.91,34.84,710.6,0.495,PAYMENT_LINK,0,0
EVT-006659,CUS-100540,2026-06-10T07:32:00+00:00,payment.failed,1586.25,INR,netbanking,repeated_failure,3,3,3,827,60869.58,52.63,319.1,0.682,STOP,0,0
EVT-002623,CUS-102801,2026-06-10T07:41:00+00:00,payment.degraded,4577.32,INR,wallet,systemic_degradation,1,0,0,1335,110429.8,98.5,33.1,0.0,REMINDER,0,0
EVT-011808,CUS-101550,2026-06-10T07:55:00+00:00,checkout.abandoned,1734.51,INR,card,customer_abandonment,1,2,6,635,174053.97,98.82,782.5,0.495,STOP,0,0
EVT-010714,CUS-102573,2026-06-10T08:56:00+00:00,checkout.abandoned,2911.27,INR,wallet,customer_abandonment,0,4,5,906,46966.5,74.6,708.0,0.044,RETRY,0,0
EVT-010131,CUS-102847,2026-06-10T09:51:00+00:00,payment.failed,14976.19,INR,netbanking,network_error,1,5,3,725,243693.63,97.98,799.9,0.128,RETRY,1,14976.19
EVT-002729,CUS-100248,2026-06-10T09:59:00+00:00,checkout.abandoned,7296.84,INR,wallet,customer_abandonment,1,3,7,84,55032.78,14.08,556.2,0.502,REMINDER,0,0
EVT-009696,CUS-102116,2026-06-10T10:01:00+00:00,subscription.failed,2798.47,INR,card,transient_failure,3,4,1,1038,4779.63,11.07,312.8,0.587,WAIT,1,2798.47
EVT-010245,CUS-101121,2026-06-10T10:41:00+00:00,subscription.failed,4322.79,INR,upi,expired_method,1,1,1,1289,194155.0,3.04,719.4,0.819,RETRY,0,0
EVT-000057,CUS-100547,2026-06-10T11:34:00+00:00,payment.failed,1462.96,INR,upi,network_error,3,0,2,69,34550.93,26.5,539.4,0.0,PAYMENT_LINK,0,0
EVT-004652,CUS-100489,2026-06-10T11:34:00+00:00,payment.failed,2854.5,INR,upi,repeated_failure,2,1,1,72,93150.9,43.5,395.1,0.761,STOP,0,0
EVT-011074,CUS-101385,2026-06-10T11:41:00+00:00,checkout.abandoned,1861.65,INR,upi,customer_abandonment,1,4,7,216,129691.78,113.66,454.5,0.43,REMINDER,0,0
EVT-002902,CUS-101277,2026-06-10T11:47:00+00:00,checkout.abandoned,8430.35,INR,wallet,customer_abandonment,1,2,6,215,135017.33,71.52,119.3,0.502,RETRY,0,0
EVT-002800,CUS-101577,2026-06-10T12:12:00+00:00,invoice.overdue,7071.68,INR,card,invoice_delay,0,0,2,449,248503.42,87.1,17.3,0.0,RETRY,1,7071.68
EVT-008996,CUS-100952,2026-06-10T12:28:00+00:00,payment.degraded,1166.45,INR,card,systemic_degradation,0,3,7,808,47805.12,97.94,525.2,0.238,HUMAN_REVIEW,1,1166.45
EVT-011549,CUS-102742,2026-06-10T12:57:00+00:00,payment.degraded,4330.82,INR,upi,systemic_degradation,3,2,4,493,188174.16,47.76,391.4,0.82,WAIT,0,0
EVT-010966,CUS-101230,2026-06-10T13:16:00+00:00,payment.failed,478.52,INR,netbanking,expired_method,0,2,2,1250,99402.81,37.59,79.9,0.199,WAIT,1,478.52
EVT-003098,CUS-102285,2026-06-10T13:53:00+00:00,payment.failed,7232.32,INR,card,repeated_failure,0,1,5,1383,38350.69,117.78,119.2,0.836,PAYMENT_LINK,0,0
EVT-008462,CUS-100303,2026-06-10T14:28:00+00:00,payment.failed,2681.2,INR,card,transient_failure,2,2,3,1181,83731.6,67.09,323.9,0.328,PAYMENT_LINK,0,0
EVT-002458,CUS-100661,2026-06-10T14:50:00+00:00,checkout.abandoned,6678.63,INR,card,customer_abandonment,1,0,3,492,240438.68,107.65,533.3,0.854,STOP,0,0
EVT-009839,CUS-101706,2026-06-10T15:05:00+00:00,payment.failed,14294.34,INR,card,repeated_failure,3,0,3,882,38466.39,110.14,718.8,0.672,STOP,0,0
EVT-010910,CUS-100804,2026-06-10T15:14:00+00:00,payment.failed,9321.89,INR,card,insufficient_balance,2,0,0,546,126939.49,4.42,687.6,0.264,PAYMENT_LINK,0,0
EVT-006074,CUS-101488,2026-06-10T17:16:00+00:00,checkout.abandoned,17047.32,INR,card,customer_abandonment,0,2,3,500,147594.53,49.17,547.8,0.803,RETRY,0,0
EVT-002249,CUS-101726,2026-06-10T17:50:00+00:00,subscription.failed,2009.97,INR,netbanking,insufficient_balance,2,0,1,349,174379.9,71.58,604.1,0.0,STOP,0,0
